Country,level_3,RCA_Specialty
Philippines,Medical Sciences,0.3897478998316586
Romania,Medical Sciences,0.582021863757591
Sudan,Medical Sciences,6.4516389590463294
Venezuela,Medical Sciences,5.589769792550923
Madagascar,Medical Sciences,0.8819067980235992
Slovenia,Medical Sciences,1.2804672510289654
Taiwan,Medical Sciences,1.879222734843935
Thailand,Medical Sciences,1.1867380065079025
Bermuda,Medical Sciences,2.6499089817309645
Burma,Medical Sciences,6.396332024867846
Croatia,Medical Sciences,0.6324365111529748
Denmark,Medical Sciences,1.305413577741877
Georgia,Medical Sciences,1.4217097368452267
Germany,Medical Sciences,0.6443364238038825
Indonesia,Medical Sciences,1.4865091288245378
New Zealand,Medical Sciences,1.2867421482801915
Palau,Medical Sciences,10.369209058947252
Portugal,Medical Sciences,0.9388188346004416
Qatar,Medical Sciences,0.9707250125878212
South Africa,Medical Sciences,2.511046725646057
Switzerland,Medical Sciences,1.1360604424668268
United Kingdom,Medical Sciences,1.3486326110981592
Bulgaria,Medical Sciences,0.1384870173288115
Greece,Medical Sciences,0.9331787702041586
Hungary,Medical Sciences,0.1977297441365974
Austria,Medical Sciences,0.8181428471284021
India,Medical Sciences,0.4964971306007458
Peru,Medical Sciences,1.7802092883797465
Swaziland,Medical Sciences,29.02788321993328
Uganda,Medical Sciences,1.4074122946816816
Cameroon,Arts and Humanities,0.2952788661468722
Portugal,Arts and Humanities,1.0911409128332346
Colombia,Arts and Humanities,0.9249524471176876
Germany,Arts and Humanities,1.2801158744007235
Nigeria,Arts and Humanities,1.371525161244544
Singapore,Arts and Humanities,0.9429027052535168
Spain,Arts and Humanities,2.22597424928089
Tanzania,Arts and Humanities,0.8024716084942134
New Zealand,Arts and Humanities,1.2292817918944907
Portugal,Arts and Humanities,0.3583237614826843
United Kingdom,Arts and Humanities,2.0993095635597987
Canada,Arts and Humanities,1.1549774749845951
Guatemala,Arts and Humanities,3.183101910027645
Jordan,Arts and Humanities,0.7010062853920846
Russia,Arts and Humanities,0.6535685095035242
United Arab Emirates,Arts and Humanities,0.6081939267342541
Czech Republic,Arts and Humanities,2.811665290164472
Denmark,Arts and Humanities,0.6256600082609158
Croatia,Arts and Humanities,0.5403265789897267
Liechtenstein,Arts and Humanities,6.930515406021289
South Africa,Arts and Humanities,11.910686929486465
Denmark,Natural Sciences,0.3976676547009978
Iran,Natural Sciences,1.3758802887885262
Jamaica,Natural Sciences,0.5801819354410963
Mauritius,Natural Sciences,1.2131076831950196
Pakistan,Natural Sciences,1.1208455671800108
Poland,Natural Sciences,1.318820010351828
Swaziland,Natural Sciences,2.197865684847447
Sweden,Natural Sciences,0.6121607824621667
United Kingdom,Natural Sciences,0.7215184469375152
France,Natural Sciences,1.537934168540403
Iceland,Natural Sciences,0.1197667480253638
Papua New Guinea,Natural Sciences,0.9917376041524734
Peru,Natural Sciences,0.397839904696086
Australia,Natural Sciences,0.5879125708868467
France,Natural Sciences,1.513613321882072
Turkey,Natural Sciences,0.5432507838082179
Azerbaijan,Natural Sciences,1.396238819717549
France,Natural Sciences,1.7264957561012764
Norway,Natural Sciences,0.7193772596838423
Rwanda,Natural Sciences,0.82468686011943
Slovenia,Natural Sciences,0.4906918032201908
Sweden,Natural Sciences,0.8570576398799128
Vietnam,Natural Sciences,1.631297291254265
Belgium,Natural Sciences,1.5545755671498422
Chile,Natural Sciences,0.4053927948565416
Cyprus,Natural Sciences,0.3617907572757148
Egypt,Natural Sciences,0.2267156408862111
Kazakhstan,Natural Sciences,0.492985925501506
Kenya,Natural Sciences,0.2758373630782236
Brunei,Natural Sciences,2.660894979011835
Israel,Natural Sciences,0.7349823428513772
Slovenia,Natural Sciences,1.16001502870034
Zimbabwe,Natural Sciences,0.2420502597730392
Croatia,Natural Sciences,0.5583427682918422
Ecuador,Natural Sciences,0.5577215986513394
Singapore,Natural Sciences,0.6718026482445999
Costa Rica,Natural Sciences,0.9707145063122532
Philippines,Natural Sciences,0.1462749999525122
Taiwan,Natural Sciences,0.6888146923659546
Tunisia,Natural Sciences,0.7189301372011562
Bosnia & Herzegovina,Natural Sciences,1.1808347499211385
Morocco,Natural Sciences,2.7985508034817546
South Sudan,Natural Sciences,1.7306414059690758
Argentina,Natural Sciences,0.5465932070693269
Czech Republic,Natural Sciences,0.3724182690761508
Mexico,Natural Sciences,0.904294399279872
Palestine,Natural Sciences,2.9572094023494357
Portugal,Natural Sciences,1.1850146564258546
United Arab Emirates,Natural Sciences,0.8782574133664991
Armenia,Natural Sciences,30.376975551264305
Bangladesh,Natural Sciences,0.2771972083961216
Cape Verde,Natural Sciences,2.415575673166203
Ireland,Natural Sciences,1.8165914615274288
Italy,Natural Sciences,1.6294022456271018
Kuwait,Natural Sciences,0.7988943008460289
Mexico,Natural Sciences,1.7374863901078827
Russia,Natural Sciences,3.459834979667273
Sri Lanka,Natural Sciences,8.101859247308399
Uruguay,Natural Sciences,1.054348365510838
Angola,Natural Sciences,0.8610046501435071
Austria,Engineering,0.5357253707733565
Belgium,Engineering,0.5895458177849207
Benin,Engineering,0.2833570384253081
Morocco,Engineering,1.3850725169246765
Rwanda,Engineering,0.2307232882852381
Sudan,Engineering,0.3506351596910232
Venezuela,Engineering,0.5946999571889183
Colombia,Engineering,0.6474929378887356
Saudi Arabia,Engineering,5.637121557909432
China,Engineering,1.8720645450095077
Spain,Engineering,0.5750132499095286
Cameroon,Engineering,0.4233495397030292
Canada,Engineering,0.5677675098603113
Greece,Engineering,0.5258242344613411
Kuwait,Engineering,0.8812056145136964
Lithuania,Engineering,1.2142386517232893
Russia,Engineering,0.902735135302932
Argentina,Engineering,0.2489768899471904
Bhutan,Engineering,1.000649976740137
Brazil,Engineering,0.6624242130778936
China,Engineering,1.7312931227459891
Finland,Engineering,0.4372313192562981
Hungary,Engineering,0.5780921461222247
Saudi Arabia,Engineering,1.808485485887188
Cuba,Engineering,0.800788865208143
Dominican Republic,Engineering,0.9246345906082012
Hungary,Engineering,0.9035218888143962
Russia,Engineering,2.544182265453986
Syria,Engineering,1.40595122681521
Uganda,Engineering,0.0853863889829536
Australia,Engineering,0.9549204263152614
Austria,Engineering,0.6273364922538343
France,Engineering,0.738166076855856
Iceland,Engineering,0.9327513353549468
Nigeria,Engineering,1.3582079263927451
Peru,Engineering,0.3575080875769377
Republic of Kosovo,Engineering,1.3764061371712102
Reunion,Engineering,0.8785571088326872
South Sudan,Engineering,3.058680304824912
Tanzania,Engineering,0.3895489067465689
Belgium,Engineering,1.214311748428054
Macedonia,Engineering,2.502121313208332
Mongolia,Engineering,2.728459424564228
Paraguay,Engineering,2.3374381694515205
Sweden,Engineering,0.8987107917658698
Pakistan,Engineering,0.177335186180872
Poland,Engineering,0.63690067606387
Albania,Medical Sciences,2.916824616186455
Bulgaria,Medical Sciences,0.2090671979231909
Denmark,Medical Sciences,1.192244852383482
Malta,Medical Sciences,1.6163379952163306
Portugal,Medical Sciences,0.7296958670246486
Qatar,Medical Sciences,1.4145842951564804
Saudi Arabia,Medical Sciences,0.5467962276248207
Haiti,Medical Sciences,5.034217972051379
Iceland,Medical Sciences,2.7292371977063947
Israel,Medical Sciences,0.6857421237605121
Philippines,Medical Sciences,1.1261632747065669
Romania,Medical Sciences,0.0619993489822876
Rwanda,Medical Sciences,3.6891979031826896
Tunisia,Medical Sciences,0.0527143243146741
El Salvador,Medical Sciences,7.8194035526487475
Finland,Medical Sciences,1.151963107908608
Iran,Medical Sciences,1.0538657531146156
Nicaragua,Medical Sciences,8.751992967184837
Poland,Medical Sciences,0.3232847905674879
Saudi Arabia,Medical Sciences,0.5023268147186704
Somalia,Medical Sciences,28.39188194711748
Chile,Medical Sciences,1.0544547782159504
Czech Republic,Medical Sciences,0.1582447423902535
Haiti,Medical Sciences,3.743477187169435
Israel,Medical Sciences,1.6026129363449693
Republic of Serbia,Medical Sciences,0.4839585744089766
Taiwan,Medical Sciences,1.0974363089421797
United Arab Emirates,Medical Sciences,0.2487876842978648
Uruguay,Medical Sciences,0.3261105353614027
Cyprus,Medical Sciences,1.6750645442595578
Papua New Guinea,Medical Sciences,17.750863839527543
Sweden,Medical Sciences,1.7021040795352709
Zambia,Medical Sciences,10.941774162724297
Argentina,Medical Sciences,0.1822177486220789
Czech Republic,Medical Sciences,0.3724591761795203
Brazil,Arts and Humanities,0.6843402030147305
New-Caledonia,Arts and Humanities,1.7594427113011857
United Arab Emirates,Arts and Humanities,0.4116937600690902
Finland,Arts and Humanities,1.738280997815733
France,Arts and Humanities,1.5172644919110627
Luxembourg,Arts and Humanities,1.8285036650985944
Macedonia,Arts and Humanities,2.8998405852404527
Mozambique,Arts and Humanities,1.3167490789533534
Ecuador,Arts and Humanities,0.7397460794906989
Denmark,Arts and Humanities,1.0131046458664466
Iceland,Arts and Humanities,2.956107402272341
Kazakhstan,Arts and Humanities,0.3934412141553497
Qatar,Arts and Humanities,1.4577890402808331
Slovenia,Arts and Humanities,1.71712319960407
Tunisia,Arts and Humanities,0.185562806501716
Vietnam,Arts and Humanities,0.4143302021450882
Cyprus,Arts and Humanities,0.4861332009144579
Denmark,Arts and Humanities,0.4536479429242033
South Africa,Arts and Humanities,1.7056448543683638
Sweden,Arts and Humanities,0.5804271459800778
Croatia,Arts and Humanities,0.4659433185720658
Jamaica,Arts and Humanities,7.275661508634617
Lithuania,Arts and Humanities,17.77772343263673
Republic of Serbia,Arts and Humanities,0.4507046952251533
Argentina,Arts and Humanities,2.751095163275965
Brazil,Arts and Humanities,0.792678420731252
Bulgaria,Arts and Humanities,0.4921226877813885
Greece,Arts and Humanities,0.5921628372404262
Iceland,Arts and Humanities,1.849201237753697
Norway,Arts and Humanities,0.8562736785042748
Slovakia,Arts and Humanities,6.170933143708382
St-Lucia,Arts and Humanities,42.56861249309011
Hungary,Arts and Humanities,0.3736949159780393
Nigeria,Arts and Humanities,2.628276722825229
Sri Lanka,Arts and Humanities,2.5923301900384974
United States,Arts and Humanities,1.7275331576958122
Belgium,Natural Sciences,0.7279808079709577
Cameroon,Natural Sciences,3.33935898492214
Cuba,Natural Sciences,1.5790907553682896
Guatemala,Natural Sciences,0.5076591935109592
Iceland,Natural Sciences,0.2434647044466112
Macedonia,Natural Sciences,0.8491753782365137
Morocco,Natural Sciences,2.754811231574897
Venezuela,Natural Sciences,0.7567882421783744
China,Natural Sciences,0.9474822667657324
Denmark,Natural Sciences,0.4296725411331112
Swaziland,Natural Sciences,0.8108913351599635
Tunisia,Natural Sciences,2.586219746954334
Venezuela,Natural Sciences,1.196627838343696
Brazil,Natural Sciences,0.7639803004170777
Byelarus,Natural Sciences,1.9785304225572131
China,Natural Sciences,1.1951934321437223
Ecuador,Natural Sciences,0.5350571252921023
Finland,Natural Sciences,0.8659838142871358
Pakistan,Natural Sciences,0.5483698224274801
Portugal,Natural Sciences,1.036699954529133
Romania,Natural Sciences,1.395335630909282
Singapore,Natural Sciences,0.6111658732150079
Albania,Natural Sciences,1.1616556846843586
Brazil,Natural Sciences,0.9312689447508292
Canada,Natural Sciences,1.191800965098574
New Zealand,Natural Sciences,0.8690196440458032
Peru,Natural Sciences,0.4676795613664301
Republic of Kosovo,Natural Sciences,5.401698933782268
Singapore,Natural Sciences,1.267079489580622
Russia,Natural Sciences,1.3309493552768488
Singapore,Natural Sciences,1.9437035728258265
Thailand,Natural Sciences,0.3115749447305472
Austria,Natural Sciences,0.8470737598224811
Hungary,Natural Sciences,0.5521875596060324
Jordan,Natural Sciences,0.5037281737646582
Kyrgyzstan,Natural Sciences,0.8633125931905067
Sudan,Natural Sciences,0.3004568189758143
Syria,Natural Sciences,1.77392998600789
Jordan,Natural Sciences,0.4846270264762087
Kuwait,Natural Sciences,0.3619270441303887
Russia,Natural Sciences,2.6851721080548847
Syria,Natural Sciences,0.7395541198554747
Algeria,Natural Sciences,2.364375537311881
Croatia,Natural Sciences,0.524355727753397
India,Natural Sciences,1.5326203008931287
Sweden,Natural Sciences,1.1291408816008666
China,Natural Sciences,1.1186609565553522
Cyprus,Natural Sciences,0.8565088831985447
Estonia,Natural Sciences,0.7480110929251034
Iran,Natural Sciences,1.319408455576224
Poland,Natural Sciences,1.77682921618401
China,Natural Sciences,0.8702981238370232
New Zealand,Natural Sciences,0.373349862745117
Philippines,Natural Sciences,0.8446357081277682
Poland,Natural Sciences,0.5360085206427326
United Kingdom,Natural Sciences,0.9361776557039874
Georgia,Natural Sciences,25.973738423091135
Japan,Natural Sciences,1.3311698996595387
Republic of Serbia,Natural Sciences,3.610816271739399
Brazil,Natural Sciences,0.3836555295346013
Byelarus,Natural Sciences,5.437924106169518
France,Natural Sciences,0.922322825056643
Iceland,Natural Sciences,0.2087057318766624
Netherlands,Natural Sciences,0.4256640461556135
New Zealand,Natural Sciences,0.337763154397085
Romania,Natural Sciences,0.5136204776353185
Sri Lanka,Natural Sciences,0.1528118940140193
Tunisia,Natural Sciences,1.3275699972108002
Belgium,Natural Sciences,0.7435216698542233
Ecuador,Natural Sciences,0.7973668447126957
Iran,Natural Sciences,0.7843034309236308
Libya,Natural Sciences,0.631974158582333
South Africa,Natural Sciences,0.3097476216360109
Yemen,Natural Sciences,0.5587725185921014
Dominican Republic,Social Sciences,6.852561569866984
El Salvador,Social Sciences,12.469415315659592
Turkey,Social Sciences,0.345718703073843
United States,Social Sciences,1.971785479545325
Afghanistan,Social Sciences,2.0919549784791656
Bangladesh,Social Sciences,1.0413250844938997
Czech Republic,Social Sciences,0.3880896161992621
Lithuania,Social Sciences,0.2443108852081841
Cuba,Social Sciences,1.1856339994586584
Dominican Republic,Social Sciences,4.106993448575262
Ghana ,Social Sciences,1.0993800790800343
Italy,Social Sciences,0.9604685561601009
Poland,Social Sciences,1.043305321155923
Senegal,Social Sciences,1.9154465243355216
South Korea,Social Sciences,0.1863476665645513
Cameroon,Social Sciences,0.6360948324298534
Canada,Social Sciences,1.006862311921333
Greece,Social Sciences,0.7128415056183204
Laos,Social Sciences,7.957111754743632
Montenegro,Social Sciences,4.054098077575079
Senegal,Social Sciences,1.3456880173463497
Sri Lanka,Social Sciences,1.833628328979568
Sudan,Social Sciences,1.4861890864428362
Thailand,Social Sciences,0.8988037833351671
India,Social Sciences,0.0296366592000636
Lithuania,Social Sciences,0.8267334008619833
Malaysia,Social Sciences,0.2593201237813759
Philippines,Social Sciences,1.3237642004481158
Venezuela,Social Sciences,1.1506330029358045
Bulgaria,Social Sciences,0.6556561660012754
Georgia,Social Sciences,2.535659837218047
Mexico,Social Sciences,1.7640515819318918
New Zealand,Social Sciences,1.3352385723157227
Azerbaijan,Social Sciences,0.7910173383490615
Bosnia & Herzegovina,Social Sciences,1.5908872173078057
Iceland,Social Sciences,0.9358882809415744
Japan,Social Sciences,0.6004294447734795
Netherlands,Social Sciences,1.364435305577841
Slovenia,Social Sciences,1.3590807612462177
Turkey,Social Sciences,0.914158510320708
Cameroon,Social Sciences,0.506164421198815
Republic of Serbia,Social Sciences,0.4902920086063935
Rwanda,Social Sciences,5.836346245960383
Taiwan,Social Sciences,0.477332009746977
Tunisia,Social Sciences,0.4447710053640547
Australia,Social Sciences,1.9100923215773489
Bolivia,Social Sciences,3.898481140567145
Costa Rica,Social Sciences,1.2516478477814983
Fiji,Social Sciences,2.1141017130438744
Suriname,Social Sciences,11.182485376889968
New-Caledonia,Social Sciences,5.766394246681613
Taiwan,Social Sciences,0.5158293224739212
Argentina,Social Sciences,0.4470010733604783
Slovakia,Social Sciences,1.0554318324208245
Taiwan,Social Sciences,0.4393277976060493
Finland,Social Sciences,2.199196105119889
Mauritius,Social Sciences,4.927502828271453
Niger,Social Sciences,6.775316388873247
Panama,Social Sciences,1.5743473766676426
Singapore,Social Sciences,1.3567107122109054
South Africa,Social Sciences,3.824564125616382
Cyprus,Social Sciences,1.3434666205158676
Malaysia,Social Sciences,0.4301639709633669
Canada,Social Sciences,1.102793392137732
Ghana ,Social Sciences,0.8383319021226046
Lebanon ,Social Sciences,0.6278656750394461
